OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1101,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,Schizothecium formosanum
OTU1100,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella alpina
OTU1109,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,
OTU1108,Fungi,Basidiomycota,,,,,
OTU462,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Incertae_sedis,Chrysosporium,Chrysosporium pseudomerdarium
OTU703,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU460,Fungi,Ascomycota,,,,,
OTU461,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Trechispora,Trechispora sp 
OTU466,Fungi,,,,,,
OTU467,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Thermomyces,Thermomyces lanuginosus
OTU464,Fungi,,,,,,
OTU250,Fungi,Ascomycota,Sordariomycetes,,,,
OTU468,Fungi,,,,,,
OTU469,Fungi,,,,,,
OTU701,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU700,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,
OTU707,Fungi,Ascomycota,,,,,
OTU254,Fungi,Ascomycota,,,,,
OTU608,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU609,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys superba
OTU705,Fungi,,,,,,
OTU602,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU603,Fungi,Ascomycota,,,,,
OTU600,Fungi,,,,,,
OTU601,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU606,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,
OTU607,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,,,
OTU604,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU605,Fungi,Chytridiomycota,,,,,
OTU268,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium sp 
OTU269,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala aquamarina
OTU264,Fungi,Ascomycota,,,,,
OTU265,Fungi,Basidiomycota,,,,,
OTU266,Fungi,,,,,,
OTU267,Fungi,,,,,,
OTU260,Fungi,,,,,,
OTU261,Fungi,Ascomycota,,,,,
OTU262,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,
OTU263,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU116,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU117,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe anthracophila
OTU114,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Neobulgaria,
OTU115,Fungi,,,,,,
OTU112,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella longicauda
OTU113,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU110,Fungi,,,,,,
OTU111,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU118,Fungi,Ascomycota,Sordariomycetes,Branch06,,,
OTU119,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,
OTU286,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU287,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,
OTU284,Fungi,Basidiomycota,,,,,
OTU285,Fungi,,,,,,
OTU282,Fungi,,,,,,
OTU283,Fungi,,,,,,
OTU280,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus sp 
OTU281,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU288,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella ambigua
OTU289,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,
OTU1671,Fungi,Ascomycota,Dothideomycetes,,,,
OTU1670,Fungi,Ascomycota,,,,,
OTU1673,Fungi,,,,,,
OTU1672,Fungi,,,,,,
OTU1675,Fungi,Ascomycota,,,,,
OTU1674,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma sp 
OTU1677,Fungi,,,,,,
OTU1676,Fungi,,,,,,
OTU1679,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU1678,Fungi,,,,,,
OTU840,Fungi,,,,,,
OTU841,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,,
OTU842,Fungi,Ascomycota,,,,,
OTU843,Fungi,Ascomycota,,,,,
OTU844,Fungi,,,,,,
OTU845,Fungi,,,,,,
OTU846,Fungi,,,,,,
OTU847,Fungi,,,,,,
OTU848,Fungi,,,,,,
OTU849,Fungi,,,,,,
OTU1240,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,
OTU1241,Fungi,Ascomycota,,,,,
OTU1242,Fungi,,,,,,
OTU1243,Fungi,Cercozoa,,,,,
OTU1244,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys elegans
OTU1245,Fungi,,,,,,
OTU1246,Fungi,Chytridiomycota,,,,,
OTU1247,Fungi,,,,,,
OTU1248,Fungi,Ascomycota,,,,,
OTU1249,Fungi,Ascomycota,Dothideomycetes,,,,
OTU1482,Fungi,Ascomycota,,,,,
OTU1483,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina mirabilis
OTU1480,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota squarrosa
OTU1481,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,,
OTU1486,Fungi,,,,,,
OTU1487,Fungi,,,,,,
OTU1484,Fungi,Ascomycota,,,,,
OTU1485,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces montagnei
OTU1488,Fungi,,,,,,
OTU1489,Fungi,Chytridiomycota,,,,,
OTU463,Fungi,Chytridiomycota,,,,,
OTU1068,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,,
OTU1069,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU1060,Fungi,Ascomycota,,,,,
OTU1061,Fungi,Chytridiomycota,,,,,
OTU1062,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,
OTU1063,Fungi,,,,,,
OTU1064,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Corticium,Corticium sp 
OTU1065,Fungi,,,,,,
OTU1066,Fungi,,,,,,
OTU1067,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Lyophyllum,Lyophyllum infumatum
OTU1680,Fungi,,,,,,
OTU61,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Incertae_sedis,Minimedusa,Minimedusa polyspora
OTU60,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,
OTU63,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,
OTU62,Fungi,Ascomycota,,,,,
OTU65,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys oligospora
OTU64,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum coccodes
OTU67,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU66,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Ramsbottomia,Ramsbottomia sp 
OTU69,Fungi,Chytridiomycota,Chytridiomycetes,,,,
OTU68,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis sp 
OTU1114,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU1115,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU1116,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Verticillium dahliae
OTU1117,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hebelomataceae,,
OTU1110,Fungi,Basidiomycota,,,,,
OTU1111,Fungi,,,,,,
OTU1112,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
OTU1113,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Uncobasidium,Uncobasidium sp 
OTU1118,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU1119,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe pusiola
OTU471,Fungi,Basidiomycota,,,,,
OTU470,Fungi,,,,,,
OTU473,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU472,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces hansenii
OTU475,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,,
OTU474,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU477,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus caninus
OTU476,Fungi,,,,,,
OTU479,Fungi,,,,,,
OTU478,Fungi,,,,,,
OTU619,Fungi,Ascomycota,,,,,
OTU618,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arachnomycetaceae,Arachnomyces,Arachnomyces nodosetosus
OTU1681,Fungi,,,,,,
OTU611,Fungi,,,,,,
OTU610,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sublatispora
OTU613,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,Powellomyces sp 
OTU612,Fungi,,,,,,
OTU615,Fungi,,,,,,
OTU614,Fungi,Ascomycota,,,,,
OTU617,Fungi,Ascomycota,,,,,
OTU616,Fungi,Ascomycota,,,,,
OTU486,Fungi,Ascomycota,Pezizomycetes,,,,
OTU487,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU488,Fungi,,,,,,
OTU279,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,,
OTU278,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU489,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella amarescens
OTU273,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,Scolecobasidium constrictum
OTU272,Fungi,,,,,,
OTU271,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU270,Fungi,Ascomycota,,,,,
OTU277,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma aerugineum
OTU276,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,,
OTU275,Fungi,,,,,,
OTU274,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,Powellomyces hirtus
OTU105,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU104,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,
OTU107,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,Paraphaeosphaeria minitans
OTU106,Fungi,,,,,,
OTU101,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU100,Fungi,,,,,,
OTU103,Fungi,,,,,,
OTU102,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU109,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU108,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU295,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU294,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella panaeoloides
OTU297,Fungi,,,,,,
OTU296,Fungi,,,,,,
OTU291,Fungi,,,,,,
OTU290,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,
OTU293,Fungi,,,,,,
OTU292,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,
OTU299,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,Amaurodon mustialaensis
OTU298,Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,,
OTU1668,Fungi,Ascomycota,,,,,
OTU1669,Fungi,Ascomycota,,,,,
OTU1666,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,
OTU1667,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,
OTU1664,Fungi,,,,,,
OTU1665,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella impexa
OTU1662,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus restrictus
OTU1663,Fungi,Ascomycota,,,,,
OTU1660,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,,
OTU1661,Fungi,,,,,,
OTU859,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,
OTU858,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,,
OTU857,Fungi,,,,,,
OTU856,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,,,
OTU855,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber longisporus
OTU854,Fungi,,,,,,
OTU853,Fungi,Basidiomycota,,,,,
OTU852,Fungi,,,,,,
OTU851,Fungi,,,,,,
OTU850,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,
OTU1279,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,
OTU1278,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
OTU1275,Fungi,,,,,,
OTU1274,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,
OTU1277,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,
OTU1276,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,Volvariella pusilla
OTU1271,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala equina
OTU1270,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,
OTU1273,Fungi,,,,,,
OTU1272,Fungi,Ascomycota,,,,,
OTU1688,Fungi,,,,,,
OTU1479,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Holocotylon,Holocotylon brandegeeanum
OTU1478,Fungi,Ascomycota,,,,,
OTU1477,Fungi,,,,,,
OTU1476,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella exigua
OTU1475,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys superba
OTU1474,Fungi,Ascomycota,,,,,
OTU1473,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,
OTU1472,Fungi,,,,,,
OTU1471,Fungi,Basidiomycota,,,,,
OTU1470,Fungi,,,,,,
OTU1589,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,
OTU1588,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Pholiotina,Pholiotina cyanopus
OTU1583,Fungi,,,,,,
OTU1582,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala lacus
OTU1581,Fungi,,,,,,
OTU1580,Fungi,,,,,,
OTU1587,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,,
OTU1586,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,
OTU1585,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,
OTU1584,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Aquapeziza,Aquapeziza globispora
OTU435,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU342,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,Scutellinia scutellata
OTU437,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella kellermanii
OTU1055,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Amaurodon,Amaurodon mustialaensis
OTU1054,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,
OTU1057,Fungi,Ascomycota,,,,,
OTU1056,Fungi,Basidiomycota,Agaricomycetes,Boletales,,,
OTU1051,Fungi,Basidiomycota,,,,,
OTU1050,Fungi,,,,,,
OTU1053,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,
OTU1052,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,
OTU431,Fungi,,,,,,
OTU1059,Fungi,Ascomycota,,,,,
OTU1058,Fungi,Ascomycota,,,,,
OTU430,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora chaetospira
OTU1297,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,
OTU1296,Fungi,,,,,,
OTU1295,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,,
OTU1294,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus arrhizus
OTU1293,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,
OTU433,Fungi,Chytridiomycota,,,,,
OTU1291,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cyphellaceae,,
OTU1290,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,
OTU1689,Fungi,Ascomycota,,,,,
OTU432,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Cadophora,Cadophora luteo-olivacea
OTU1299,Fungi,,,,,,
OTU1298,Fungi,Ascomycota,,,,,
OTU72,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,
OTU73,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU70,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU71,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,
OTU76,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces dolichospermus
OTU77,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU74,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sulcatotuberculosa
OTU75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma barbatum
OTU78,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,,
OTU79,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Uncobasidium,Uncobasidium sp 
OTU1121,Fungi,,,,,,
OTU1120,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,
OTU1123,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,
OTU1122,Fungi,,,,,,
OTU1125,Fungi,,,,,,
OTU1124,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU1127,Fungi,Chytridiomycota,,,,,
OTU1126,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,Dichotomopilus pratensis
OTU1129,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU1128,Fungi,Ascomycota,,,,,
OTU1635,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,
OTU964,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,
OTU1634,Fungi,Ascomycota,,,,,
OTU598,Fungi,,,,,,
OTU599,Fungi,,,,,,
OTU592,Fungi,Chytridiomycota,,,,,
OTU593,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,,
OTU590,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU591,Fungi,Ascomycota,,,,,
OTU596,Fungi,,,,,,
OTU597,Fungi,Ascomycota,,,,,
OTU594,Fungi,,,,,,
OTU595,Fungi,,,,,,
OTU448,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,
OTU449,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,Powellomyces sp 
OTU444,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Leptodontidium,Leptodontidium sp 
OTU445,Fungi,Chytridiomycota,,,,,
OTU446,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,
OTU447,Fungi,Ascomycota,,,,,
OTU440,Fungi,,,,,,
OTU441,Fungi,Basidiomycota,,,,,
OTU442,Fungi,Ascomycota,,,,,
OTU443,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala psychrophila
OTU130,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU131,Fungi,Ascomycota,,,,,
OTU132,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,,
OTU133,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU134,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU135,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU136,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU137,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Hyphodermataceae,Hyphoderma,Hyphoderma sp 
OTU138,Fungi,Ascomycota,,,,,
OTU139,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus biglobosus
OTU918,Fungi,,,,,,
OTU919,Fungi,,,,,,
OTU916,Fungi,,,,,,
OTU917,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Corticium,Corticium confine
OTU914,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,
OTU915,Fungi,,,,,,
OTU912,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,,
OTU913,Fungi,,,,,,
OTU910,Fungi,,,,,,
OTU911,Fungi,Ascomycota,,,,,
OTU1619,Fungi,Ascomycota,,,,,
OTU1618,Fungi,,,,,,
OTU1613,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,
OTU1612,Fungi,,,,,,
OTU1611,Fungi,,,,,,
OTU1610,Fungi,,,,,,
OTU1617,Fungi,Ascomycota,,,,,
OTU1616,Fungi,,,,,,
OTU1615,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,,,
OTU1614,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria infectoria
OTU624,Fungi,,,,,,
OTU625,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,
OTU626,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU627,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Chalastospora,Chalastospora gossypii
OTU620,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola nigrescens
OTU621,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp 
OTU622,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU623,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala salmonis
OTU628,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton,Trichophyton longifusum
OTU629,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus durus
OTU828,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,
OTU829,Fungi,,,,,,
OTU822,Fungi,Ascomycota,Sordariomycetes,,,,
OTU823,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,
OTU820,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon pratense
OTU821,Fungi,Ascomycota,,,,,
OTU826,Fungi,,,,,,
OTU827,Fungi,Ascomycota,,,,,
OTU824,Fungi,,,,,,
OTU825,Fungi,,,,,,
OTU1698,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,Piloderma olivaceum
OTU1268,Fungi,Ascomycota,,,,,
OTU1269,Fungi,,,,,,
OTU1262,Fungi,Chytridiomycota,,,,,
OTU1263,Fungi,,,,,,
OTU1260,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,Ceriporiopsis,Ceriporiopsis sp 
OTU1261,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU1266,Fungi,Ascomycota,Sordariomycetes,,,,
OTU1267,Fungi,Ascomycota,,,,,
OTU1264,Fungi,Basidiomycota,,,,,
OTU1265,Fungi,Ascomycota,,,,,
OTU1468,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium psalliotae
OTU1469,Fungi,Cercozoa,,,,,
OTU1464,Fungi,,,,,,
OTU1465,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,,
OTU1466,Fungi,,,,,,
OTU1467,Fungi,Ascomycota,,,,,
OTU1460,Fungi,Ascomycota,,,,,
OTU1461,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,
OTU1462,Fungi,,,,,,
OTU1463,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU1598,Fungi,,,,,,
OTU1599,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,
OTU1590,Fungi,Ascomycota,,,,,
OTU1591,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium pallidum
OTU1592,Fungi,,,,,,
OTU1593,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Cercophora samala
OTU1594,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma fuscohebes
OTU1595,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala equina
OTU1596,Fungi,,,,,,
